record_id,province,district,ds_division,safe_zone_id,safe_zone_name,camp_id,camp_name,latitude,longitude,population,children_count,elderly_count,food_available,water_available,medicine_available,sanitary_available,distance_from_distribution_center,camp_capacity,road_access_status,nearest_distribution_center,camp_priority,food_priority,water_priority,medicine_priority,sanitary_priority,human_error_flag,human_error_type,infants_count,pregnant_women_count,disabled_people_count,chronic_patients_count,last_distribution_hours,vehicle_capacity_total,camp_occupancy_ratio,vulnerable_ratio
PF-RD-00077,Western,Colombo,Kaduwela,SZ-0004,Kaduwela Divisional Secretariat Hall Safe Zone,CAMP-00077,Kaduwela Relief Camp 077,6.85799,79.860457,838,130,25,343.0,5084.0,87.0,215.0,10.8,1448.0,Good,Colombo Army Relief Point,Medium,High,High,Medium,High,No,,51,30,42,34,39,637,0.5787,0.3723
PF-RD-00078,Central,Kandy,Peradeniya,SZ-0042,Peradeniya Training Centre Safe Zone,CAMP-00078,Peradeniya Relief Camp 078,7.278171,80.604242,588,167,18,761.0,9908.0,118.0,213.0,5.6,972.0,Good,Kandy District Secretariat Stores,Low,Low,Low,Medium,Medium,No,,36,21,30,24,25,668,0.6049,0.5034
PF-RD-00079,Northern,Mannar,Nanaddan,SZ-0027,Nanaddan Sports Complex Safe Zone,CAMP-00079,Nanaddan Relief Camp 079,9.00108,79.883021,697,99,70,468.0,10968.0,135.0,70.0,14.8,793.0,Good,Mannar GN Division Collection Hub,Low,Medium,Low,Low,High,No,,42,25,35,46,36,614,0.8789,0.4548
PF-RD-00080,Northern,Jaffna,Chavakachcheri,SZ-0023,Chavakachcheri Maha Vidyalaya Safe Zone,CAMP-00080,Chavakachcheri Relief Camp 080,9.647055,80.118312,359,35,27,429.0,1334.0,23.0,156.0,13.4,712.0,Good,Jaffna District Secretariat Stores,Medium,Low,High,High,Medium,No,,22,13,18,21,36,622,0.5042,0.3788
PF-RD-00081,Eastern,Batticaloa,Batticaloa,SZ-0032,Batticaloa Training Centre Safe Zone,CAMP-00081,Batticaloa Relief Camp 081,7.650186,81.733698,6720,114,109,476.0,8491.0,164.0,191.0,5.6,945.0,Good,Batticaloa District Relief Warehouse,Medium,Medium,Medium,Medium,Medium,Yes,population_digit_typo,114,236,336,240,39,668,1.0,0.171
PF-RD-00082,Western,Gampaha,Wattala,SZ-0007,Wattala Central College Safe Zone,CAMP-00082,Wattala Relief Camp 082,7.101001,79.942703,97,28,12,31.0,1568.0,25.0,42.0,26.9,163.0,Good,Gampaha GN Division Collection Hub,Medium,High,Low,Medium,Low,No,,6,4,5,8,47,544,0.5951,0.6495
PF-RD-00083,Western,Colombo,Kaduwela,SZ-0004,Kaduwela Divisional Secretariat Hall Safe Zone,CAMP-00083,Kaduwela Relief Camp 083,6.884496,79.874212,706,106,169,192.0,9353.0,42.0,114.0,6.8,1079.0,Good,Colombo Army Relief Point,Medium,High,Low,High,High,No,,43,25,36,81,34,661,0.6543,0.6516
PF-RD-00084,Western,Kalutara,Horana,SZ-0010,Horana Sports Complex Safe Zone,CAMP-00084,Horana Relief Camp 084,6.484232,80.060394,268,32,14,99.0,5065.0,33.0,31.0,15.0,467.0,Good,Kalutara GN Division Collection Hub,Medium,High,Low,Medium,High,No,,17,10,14,13,36,613,0.5739,0.3731
PF-RD-00085,Western,Gampaha,Wattala,SZ-0008,Wattala Cooperative Hall Safe Zone,CAMP-00085,Wattala Relief Camp 085,7.045919,79.97005,893,269,93,521.0,8030.0,110.0,316.0,7.5,1279.0,Good,Gampaha District Relief Warehouse,Medium,Medium,Medium,Medium,High,No,,54,32,45,60,34,657,0.6982,0.6193
PF-RD-00086,Northern,Mannar,Nanaddan,SZ-0027,Nanaddan Sports Complex Safe Zone,CAMP-00086,Nanaddan Relief Camp 086,9.001555,79.884948,1129,176,37,1419.0,11349.0,97.0,543.0,5.4,2345.0,Good,Mannar GN Division Collection Hub,Medium,Low,Medium,Medium,High,No,,68,40,57,47,28,669,0.4814,0.3764
PF-RD-00087,Eastern,Ampara,Akkaraipattu,SZ-0038,Akkaraipattu Primary School Safe Zone,CAMP-00087,Akkaraipattu Relief Camp 087,7.398465,81.699584,284,31,18,342.0,3524.0,49.0,111.0,3.1,478.0,Good,Ampara GN Division Collection Hub,Low,Low,Medium,Low,Low,No,,18,10,15,15,26,682,0.5941,0.3768
PF-RD-00088,Northern,Kilinochchi,Pachchilaipalli,SZ-0025,Pachchilaipalli Cooperative Hall Safe Zone,CAMP-00088,Pachchilaipalli Relief Camp 088,9.389576,80.371549,330,70,18,253.0,5168.0,39.0,102.0,9.6,578.0,Good,Kilinochchi District Secretariat Stores,Low,Medium,Low,Medium,Medium,No,,20,12,17,17,32,644,0.5709,0.4667
PF-RD-00089,Southern,Galle,Elpitiya,SZ-0014,Elpitiya Public Ground Safe Zone,CAMP-00089,Elpitiya Relief Camp 089,6.049612,80.119364,1121,230,34,1301.0,17785.0,180.0,161.0,4.2,2056.0,Good,Galle Pradeshiya Sabha Stores,Low,Low,Low,Low,High,No,,68,40,57,46,26,676,0.5452,0.4237
PF-RD-00090,Northern,Vavuniya,Vavuniya South,SZ-0030,Vavuniya South Public Ground Safe Zone,CAMP-00090,Vavuniya South Relief Camp 090,8.800418,80.452995,718,237,37,725.0,6770.0,111.0,90.0,2.2,821.0,Good,Vavuniya GN Division Collection Hub,Medium,Low,Medium,Medium,High,No,,44,26,36,35,28,688,0.8745,0.578
PF-RD-00091,Eastern,Ampara,Akkaraipattu,SZ-0038,Akkaraipattu Primary School Safe Zone,CAMP-00091,Akkaraipattu Relief Camp 091,7.403575,81.720116,448,81,47,287.0,3347.0,63.0,196.0,7.0,711.0,Good,Ampara GN Division Collection Hub,Medium,Medium,Medium,Medium,Medium,No,,27,16,23,30,34,660,0.6301,0.5
PF-RD-00092,Sabaragamuwa,Ratnapura,Ratnapura,SZ-0062,Ratnapura Sports Complex Safe Zone,CAMP-00092,Ratnapura Relief Camp 092,6.710226,80.3505,852,258,73,628.0,13311.0,158.0,350.0,6.7,1034.0,Good,Ratnapura Army Relief Point,Medium,Medium,Low,Medium,High,No,,52,30,43,52,30,661,0.824,0.5962
PF-RD-00093,North Western,Kurunegala,Kuliyapitiya,SZ-0056,Kuliyapitiya Central College Safe Zone,CAMP-00093,Kuliyapitiya Relief Camp 093,7.488872,80.356505,175,21,9,153.0,385.0,12.0,16.0,37.2,296.0,Limited,Kurunegala District Relief Warehouse,Medium,Low,High,Medium,High,No,,11,7,9,9,74,242,0.5912,0.3771
PF-RD-00094,Southern,Galle,Galle Four Gravets,SZ-0015,Galle Four Gravets Temple Hall Safe Zone,CAMP-00094,Galle Four Gravets Relief Camp 094,6.045731,80.292051,94,18,6,86.0,921.0,11.0,23.0,4.4,141.0,Good,Galle Army Relief Point,Low,Low,Medium,Medium,Medium,No,,6,4,5,5,30,675,0.6667,0.4681
PF-RD-00095,North Central,Anuradhapura,Thambuttegama,SZ-0050,Thambuttegama Training Centre Safe Zone,CAMP-00095,Thambuttegama Relief Camp 095,8.289326,80.506196,299,62,31,174.0,3753.0,43.0,34.0,25.9,547.0,Limited,Anuradhapura District Relief Warehouse,Medium,Medium,Medium,Medium,High,No,,18,11,15,20,63,275,0.5466,0.5251
PF-RD-00096,Eastern,Batticaloa,Batticaloa,SZ-0032,Batticaloa Training Centre Safe Zone,CAMP-00096,Batticaloa Relief Camp 096,7.656978,81.752395,612,233,36,697.0,11525.0,133.0,248.0,4.4,799.0,Good,Batticaloa District Relief Warehouse,Low,Low,Low,High,Medium,No,,37,22,31,31,25,675,0.766,0.6373
PF-RD-00097,Eastern,Batticaloa,Batticaloa,SZ-0033,Batticaloa Maha Vidyalaya Safe Zone,CAMP-00097,Batticaloa Relief Camp 097,7.711875,81.684532,30,7,3,19.0,580.0,6.0,7.0,4.3,35.0,Good,Batticaloa DMC Coordination Centre,Low,Medium,Low,Medium,Medium,No,,2,2,2,2,27,675,0.8571,0.6
PF-RD-00098,Western,Kalutara,Beruwala,SZ-0012,Beruwala Maha Vidyalaya Safe Zone,CAMP-00098,Beruwala Relief Camp 098,6.676819,80.040159,321,84,46,328.0,793.0,70.0,82.0,31.0,659.0,Limited,Kalutara GN Division Collection Hub,Medium,Low,High,Medium,Medium,No,,20,12,17,26,69,260,0.4871,0.6386
PF-RD-00099,Western,Colombo,Homagama,SZ-0003,Homagama Sports Complex Safe Zone,CAMP-00099,Homagama Relief Camp 099,6.943617,79.850777,93,18,8,74.0,1497.0,10.0,30.0,8.3,154.0,Good,Colombo Pradeshiya Sabha Stores,Low,Medium,Low,Medium,Medium,No,,6,4,5,6,31,652,0.6039,0.5054
PF-RD-00100,Sabaragamuwa,Ratnapura,Ratnapura,SZ-0061,Ratnapura Sports Complex Safe Zone,CAMP-00100,Ratnapura Relief Camp 100,6.591603,80.369445,688,170,104,278.0,2610.0,97.0,75.0,19.7,1468.0,Blocked,Ratnapura Army Relief Point,High,High,High,Medium,High,No,,42,25,35,58,88,126,0.4687,0.6308
PF-RD-00101,Western,Gampaha,Negombo,SZ-0005,Negombo Training Centre Safe Zone,CAMP-00101,Negombo Relief Camp 101,7.125578,80.011834,688,217,79,680.0,10571.0,145.0,338.0,14.2,1177.0,Good,Gampaha District Secretariat Stores,Medium,Low,Low,High,Medium,No,,42,25,35,49,34,618,0.5845,0.6497
PF-RD-00102,Western,Gampaha,Wattala,SZ-0007,Wattala Central College Safe Zone,CAMP-00102,Wattala Relief Camp 102,7.100905,79.946347,640,176,59,344.0,4555.0,81.0,300.0,2.7,748.0,Good,Gampaha GN Division Collection Hub,Medium,Medium,Medium,Medium,Medium,No,,39,23,32,40,32,685,0.8556,0.5766
PF-RD-00103,North Central,Anuradhapura,Kekirawa,SZ-0051,Kekirawa Central College Safe Zone,CAMP-00103,Kekirawa Relief Camp 103,8.307908,80.450512,249,49,48,70.0,1853.0,10.0,105.0,13.2,284.0,Good,Anuradhapura District Relief Warehouse,Medium,High,Medium,High,Low,No,,15,9,13,25,40,623,0.8768,0.6386
PF-RD-00104,Western,Kalutara,Beruwala,SZ-0012,Beruwala Maha Vidyalaya Safe Zone,CAMP-00104,Beruwala Relief Camp 104,6.663602,80.028125,142,30,18,172.0,2870.0,22.0,28.0,13.2,223.0,Good,Kalutara GN Division Collection Hub,Low,Low,Low,Medium,Medium,No,,9,5,8,11,30,623,0.6368,0.5704
PF-RD-00105,Uva,Badulla,Badulla,SZ-0067,Badulla Training Centre Safe Zone,CAMP-00105,Badulla Relief Camp 105,6.941404,81.074299,988,123,212,873.0,11639.0,130.0,278.0,3.2,1261.0,Good,Badulla GN Division Collection Hub,Medium,Low,Medium,Medium,High,No,,60,35,50,104,28,682,0.7835,0.5911
PF-RD-00106,North Western,Kurunegala,Kuliyapitiya,SZ-0056,Kuliyapitiya Central College Safe Zone,CAMP-00106,Kuliyapitiya Relief Camp 106,7.496864,80.360412,131,36,9,106.0,1454.0,16.0,36.0,19.1,274.0,Good,Kurunegala District Relief Warehouse,Medium,Medium,Medium,Medium,Medium,No,,8,5,7,8,40,589,0.4781,0.5573
PF-RD-00107,Northern,Jaffna,Karainagar,SZ-0022,Karainagar Primary School Safe Zone,CAMP-00107,Karainagar Relief Camp 107,9.705924,79.996738,342,68,23,206.0,4973.0,76.0,93.0,18.5,748.0,Good,Jaffna District Relief Warehouse,Low,Medium,Low,Low,Medium,No,,21,12,18,19,40,593,0.4572,0.4708
PF-RD-00108,Central,Kandy,Akurana,SZ-0044,Akurana Central College Safe Zone,CAMP-00108,Akurana Relief Camp 108,7.206257,80.701328,136,35,5,150.0,513.0,33.0,34.0,17.3,127.0,Good,Kandy GN Division Collection Hub,Medium,Low,High,Low,Medium,No,,9,5,7,6,40,600,1.0,0.4926
PF-RD-00109,Eastern,Ampara,Pottuvil,SZ-0036,Pottuvil Sports Complex Safe Zone,CAMP-00109,Pottuvil Relief Camp 109,7.29391,81.673702,293,88,34,330.0,1456.0,40.0,54.0,22.8,527.0,Good,Ampara DMC Coordination Centre,Medium,Low,High,Medium,Medium,No,,18,11,15,21,43,567,0.556,0.6382
PF-RD-00110,Eastern,Batticaloa,Manmunai North,SZ-0034,Manmunai North Cooperative Hall Safe Zone,CAMP-00110,Manmunai North Relief Camp 110,7.714106,81.731759,121,34,4,66.0,1278.0,10.0,10.0,11.0,249.0,Good,Batticaloa District Secretariat Stores,Medium,Medium,Medium,Medium,High,No,,8,5,7,6,37,636,0.4859,0.5289
PF-RD-00111,Western,Gampaha,Negombo,SZ-0005,Negombo Training Centre Safe Zone,CAMP-00111,Negombo Relief Camp 111,7.12299,80.023454,491,161,63,545.0,2791.0,69.0,249.0,5.2,933.0,Good,Gampaha District Secretariat Stores,Medium,Low,High,High,Medium,No,,30,18,25,37,31,670,0.5263,0.6802
PF-RD-00112,Southern,Matara,Weligama,SZ-0016,Weligama Temple Hall Safe Zone,CAMP-00112,Weligama Relief Camp 112,5.947836,80.619519,174,34,26,84.0,831.0,30.0,67.0,6.7,247.0,Limited,Matara Army Relief Point,Medium,Medium,High,Medium,Low,No,,11,7,9,15,54,331,0.7045,0.5862
PF-RD-00113,Northern,Jaffna,Karainagar,SZ-0022,Karainagar Primary School Safe Zone,CAMP-00113,Karainagar Relief Camp 113,9.684415,80.004686,238,51,36,99.0,1496.0,10.0,22.0,10.7,503.0,Blocked,Jaffna District Relief Warehouse,High,High,High,High,High,No,,15,9,12,20,80,137,0.4732,0.6008
PF-RD-00114,Eastern,Batticaloa,Kattankudy,SZ-0035,Kattankudy Community Hall Safe Zone,CAMP-00114,Kattankudy Relief Camp 114,7.695172,81.762407,210,57,14,133.0,1905.0,37.0,74.0,30.3,431.0,Good,Batticaloa Pradeshiya Sabha Stores,Medium,Medium,Medium,Medium,Low,No,,13,8,11,12,50,524,0.4872,0.5476
PF-RD-00115,Northern,Kilinochchi,Poonakary,SZ-0024,Poonakary Divisional Secretariat Hall Safe Zone,CAMP-00115,Poonakary Relief Camp 115,9.341424,80.379705,150,27,22,67.0,2171.0,30.0,33.0,36.6,252.0,Limited,Kilinochchi Army Relief Point,Medium,High,Low,Medium,Medium,No,,9,6,8,13,72,244,0.5952,0.5667
PF-RD-00116,Eastern,Batticaloa,Batticaloa,SZ-0033,Batticaloa Maha Vidyalaya Safe Zone,CAMP-00116,Batticaloa Relief Camp 116,7.711064,81.678707,237,36,29,278.0,4406.0,38.0,73.0,7.2,410.0,Good,Batticaloa DMC Coordination Centre,Low,Low,Low,Low,Medium,No,,15,9,12,18,27,658,0.578,0.5021
PF-RD-00117,Northern,Mannar,Musali,SZ-0026,Musali Primary School Safe Zone,CAMP-00117,Musali Relief Camp 117,9.029521,79.833002,511,107,65,177.0,2676.0,44.0,42.0,3.5,1087.0,Good,Mannar District Relief Warehouse,Medium,High,High,Medium,High,No,,31,18,26,39,34,680,0.4701,0.5597
PF-RD-00118,North Central,Polonnaruwa,Hingurakgoda,SZ-0054,Hingurakgoda Divisional Secretariat Hall Safe Zone,CAMP-00118,Hingurakgoda Relief Camp 118,7.913651,80.992945,590,108,76,421.0,3674.0,28.0,280.0,27.0,951.0,Good,Polonnaruwa DMC Coordination Centre,Medium,Medium,High,High,Medium,No,,36,21,30,45,48,543,0.6204,0.5356
PF-RD-00119,Southern,Galle,Hikkaduwa,SZ-0013,Hikkaduwa Maha Vidyalaya Safe Zone,CAMP-00119,Hikkaduwa Relief Camp 119,6.037583,80.285187,110,20,7,76.0,1745.0,20.0,13.0,13.1,158.0,Good,Galle DMC Coordination Centre,Low,Medium,Low,Low,High,No,,7,4,6,6,35,624,0.6962,0.4545
PF-RD-00120,Southern,Galle,Elpitiya,SZ-0014,Elpitiya Public Ground Safe Zone,CAMP-00120,Elpitiya Relief Camp 120,6.094364,80.117941,134,51,14,68.0,2052.0,32.0,43.0,10.1,287.0,Limited,Galle Pradeshiya Sabha Stores,Medium,Medium,Low,High,Medium,No,,9,5,7,9,52,321,0.4669,0.709
PF-RD-00121,Western,Colombo,Kolonnawa,SZ-0001,Kolonnawa Cooperative Hall Safe Zone,CAMP-00121,Kolonnawa Relief Camp 121,6.982391,79.833786,1070,301,87,1031.0,17519.0,189.0,396.0,3.0,1690.0,Good,Colombo District Relief Warehouse,Low,Low,Low,Medium,High,No,,65,38,54,63,26,683,0.6331,0.5682
PF-RD-00122,Eastern,Trincomalee,Kantale,SZ-0040,Kantale Training Centre Safe Zone,CAMP-00122,Kantale Relief Camp 122,8.634613,81.192445,514,127,75,452.0,4138.0,38.0,214.0,17.0,817.0,Limited,Trincomalee DMC Coordination Centre,Medium,Low,Medium,High,Medium,No,,31,18,26,42,58,301,0.6291,0.6206
PF-RD-00123,Southern,Hambantota,Tissamaharama,SZ-0019,Tissamaharama Public Ground Safe Zone,CAMP-00123,Tissamaharama Relief Camp 123,6.096047,81.095354,627,97,105,258.0,5612.0,115.0,165.0,12.1,1094.0,Good,Hambantota GN Division Collection Hub,Medium,High,Medium,Medium,Medium,No,,38,22,32,56,38,630,0.5731,0.5582
PF-RD-00124,Eastern,Batticaloa,Batticaloa,SZ-0032,Batticaloa Training Centre Safe Zone,CAMP-00124,Batticaloa Relief Camp 124,7.635333,81.735694,183,21,10,83.0,3464.0,26.0,41.0,10.1,380.0,Good,Batticaloa District Relief Warehouse,Low,Medium,Low,Low,Medium,No,,11,7,10,9,33,642,0.4816,0.3716
PF-RD-00125,Uva,Badulla,Badulla,SZ-0067,Badulla Training Centre Safe Zone,CAMP-00125,Badulla Relief Camp 125,6.962366,81.089219,85,32,4,61.0,777.0,12.0,33.0,35.0,153.0,Limited,Badulla GN Division Collection Hub,Medium,Medium,Medium,Medium,Low,No,,6,3,5,4,70,248,0.5556,0.6353
PF-RD-00126,Northern,Mullaitivu,Maritimepattu,SZ-0029,Maritimepattu Sports Complex Safe Zone,CAMP-00126,Maritimepattu Relief Camp 126,9.275904,80.824876,56,12,5,25.0,319.0,11.0,20.0,26.8,115.0,Good,Mullaitivu District Relief Warehouse,Medium,High,High,Medium,Low,No,,4,2,3,4,50,544,0.487,0.5357
PF-RD-00127,Western,Kalutara,Beruwala,SZ-0011,Beruwala Maha Vidyalaya Safe Zone,CAMP-00127,Beruwala Relief Camp 127,6.66633,79.941781,476,115,43,551.0,6655.0,101.0,79.0,6.8,723.0,Good,Kalutara DMC Coordination Centre,Low,Low,Low,Medium,High,No,,29,17,24,30,28,661,0.6584,0.542
PF-RD-00128,Eastern,Ampara,Akkaraipattu,SZ-0037,Akkaraipattu Maha Vidyalaya Safe Zone,CAMP-00128,Akkaraipattu Relief Camp 128,7.32375,81.647447,316,58,12,351.0,3220.0,20.0,130.0,8.3,356.0,Good,Ampara District Secretariat Stores,Medium,Low,Medium,High,Low,No,,19,12,16,14,31,652,0.8876,0.4146
PF-RD-00129,Eastern,Ampara,Pottuvil,SZ-0036,Pottuvil Sports Complex Safe Zone,CAMP-00129,Pottuvil Relief Camp 129,7.298469,81.679534,244,51,19,149.0,1342.0,54.0,27.0,12.4,228.0,Good,Ampara DMC Coordination Centre,Medium,Medium,High,Low,High,No,,15,9,13,14,39,628,1.0,0.4959
PF-RD-00130,Northern,Kilinochchi,Pachchilaipalli,SZ-0025,Pachchilaipalli Cooperative Hall Safe Zone,CAMP-00130,Pachchilaipalli Relief Camp 130,9.39649,80.365995,656,179,114,490.0,7579.0,88.0,74.0,8.8,1107.0,Limited,Kilinochchi District Secretariat Stores,Medium,Medium,Medium,High,High,No,,40,23,33,60,51,325,0.5926,0.6845
PF-RD-00131,Northern,Kilinochchi,Pachchilaipalli,SZ-0025,Pachchilaipalli Cooperative Hall Safe Zone,CAMP-00131,Pachchilaipalli Relief Camp 131,9.387416,80.385384,154,36,17,46.0,964.0,15.0,27.0,4.7,203.0,Limited,Kilinochchi District Secretariat Stores,Medium,High,High,Medium,Medium,No,,10,6,8,11,53,337,0.7586,0.5714
PF-RD-00132,North Western,Puttalam,Anamaduwa,SZ-0059,Anamaduwa Cooperative Hall Safe Zone,CAMP-00132,Anamaduwa Relief Camp 132,7.980964,79.881848,400,81,73,502.0,5674.0,19.0,125.0,12.4,553.0,Good,Puttalam GN Division Collection Hub,Low,Low,Low,High,Medium,No,,24,15,20,38,32,628,0.7233,0.6275
PF-RD-00133,Southern,Hambantota,Tangalle,SZ-0020,Tangalle Public Ground Safe Zone,CAMP-00133,Tangalle Relief Camp 133,6.213362,81.154064,372,104,47,179.0,6377.0,69.0,36.0,11.6,711.0,Good,Hambantota GN Division Collection Hub,Medium,Medium,Low,Medium,High,No,,23,14,19,28,34,633,0.5232,0.6317
PF-RD-00134,Western,Gampaha,Wattala,SZ-0008,Wattala Cooperative Hall Safe Zone,CAMP-00134,Wattala Relief Camp 134,7.020426,79.986703,739,133,82,274.0,6728.0,69.0,310.0,40.0,1116.0,Good,Gampaha District Relief Warehouse,Medium,High,Medium,Medium,High,No,,45,26,37,51,58,467,0.6622,0.5061
PF-RD-00135,North Central,Polonnaruwa,Medirigiriya,SZ-0052,Medirigiriya Cooperative Hall Safe Zone,CAMP-00135,Medirigiriya Relief Camp 135,7.846508,81.047909,207,28,19,172.0,1354.0,22.0,31.0,27.7,416.0,Good,Polonnaruwa DMC Coordination Centre,Medium,Medium,High,Medium,High,No,,13,8,11,13,47,539,0.4976,0.4444
PF-RD-00136,Western,Gampaha,Negombo,SZ-0005,Negombo Training Centre Safe Zone,CAMP-00136,Negombo Relief Camp 136,7.127001,80.021422,129,40,25,45.0,686.0,19.0,60.0,8.5,243.0,Good,Gampaha District Secretariat Stores,Medium,High,High,High,Low,No,,8,5,7,13,38,651,0.5309,0.7597
PF-RD-00137,Western,Kalutara,Beruwala,SZ-0012,Beruwala Maha Vidyalaya Safe Zone,CAMP-00137,Beruwala Relief Camp 137,6.665187,80.035031,58,15,12,51.0,150.0,14.0,24.0,15.9,84.0,Limited,Kalutara GN Division Collection Hub,Medium,Low,High,High,Low,No,,4,3,3,6,59,304,0.6905,0.7414
PF-RD-00138,Eastern,Ampara,Pottuvil,SZ-0036,Pottuvil Sports Complex Safe Zone,CAMP-00138,Pottuvil Relief Camp 138,7.290429,81.674452,222,41,24,167.0,513.0,8.0,,40.0,474.0,Limited,Ampara DMC Coordination Centre,High,Medium,High,High,Medium,Yes,missing_resource_value,14,8,12,16,77,234,0.4684,0.518
PF-RD-00139,North Western,Kurunegala,Kurunegala,SZ-0055,Kurunegala Cooperative Hall Safe Zone,CAMP-00139,Kurunegala Relief Camp 139,7.487897,80.356204,92,28,12,94.0,400.0,24.0,20.0,26.0,197.0,Good,Kurunegala DMC Coordination Centre,Medium,Low,High,High,Medium,No,,6,4,5,7,46,549,0.467,0.6739
PF-RD-00140,North Central,Polonnaruwa,Hingurakgoda,SZ-0054,Hingurakgoda Divisional Secretariat Hall Safe Zone,CAMP-00140,Hingurakgoda Relief Camp 140,7.915056,80.993916,693,129,52,851.0,8549.0,130.0,66.0,18.7,1482.0,Good,Polonnaruwa DMC Coordination Centre,Low,Low,Medium,Low,High,No,,42,25,35,39,37,591,0.4676,0.4646
PF-RD-00141,Sabaragamuwa,Kegalle,Kegalle,SZ-0065,Kegalle Temple Hall Safe Zone,CAMP-00141,Kegalle Relief Camp 141,7.298541,80.29677,496,145,118,112.0,7963.0,47.0,70.0,4.5,1085.0,Limited,Kegalle District Relief Warehouse,Medium,High,Low,High,High,No,,30,18,25,57,49,337,0.4571,0.7923
PF-RD-00142,Western,Colombo,Kolonnawa,SZ-0001,Kolonnawa Cooperative Hall Safe Zone,CAMP-00142,Kolonnawa Relief Camp 142,6.990882,79.818426,88,12,4,33.0,890.0,6.0,29.0,2.7,147.0,Good,Colombo District Relief Warehouse,Medium,High,Medium,High,Low,No,,6,4,5,5,32,685,0.5986,0.4091
PF-RD-00143,Western,Gampaha,Negombo,SZ-0005,Negombo Training Centre Saf Zone,CAMP-00143,Negombo Relief Camp 143,7.13445,80.015577,194,12,23,48.0,3018.0,6.0,53.0,5.4,312.0,Good,Gampaha District Secretariat Stores,Medium,High,Low,High,Medium,Yes,text_spelling_error,12,7,10,14,32,669,0.6218,0.4021
PF-RD-00144,Southern,Galle,Hikkaduwa,SZ-0013,Hikkaduwa Maha Vidyalaya Safe Zone,CAMP-00144,Hikkaduwa Relief Camp 144,6.051909,80.285228,36,10,5,4.0,355.0,4.0,2.0,10.0,37.0,Blocked,Galle DMC Coordination Centre,High,High,Medium,Medium,High,No,,3,2,2,3,80,138,0.973,0.6944
PF-RD-00145,Northern,Jaffna,Chavakachcheri,SZ-0023,Chavakachcheri Maha Vidyalaya Safe Zone,CAMP-00145,Chavakachcheri Relief Camp 145,9.654393,80.121187,201,58,10,147.0,2622.0,24.0,15.0,16.3,414.0,Good,Jaffna District Secretariat Stores,Medium,Medium,Low,Medium,High,No,,13,8,11,10,37,605,0.4855,0.5473
PF-RD-00146,Southern,Matara,Akuressa,SZ-0017,Akuressa Divisional Secretariat Hall Safe Zone,CAMP-00146,Akuressa Relief Camp 146,5.981183,80.522087,1176,317,79,347.0,6577.0,244.0,226.0,4.3,2192.0,Limited,Matara District Relief Warehouse,High,High,High,Medium,High,No,,71,42,59,63,53,338,0.5365,0.5366
PF-RD-00147,Eastern,Batticaloa,Batticaloa,SZ-0033,Batticaloa Maha Vidyalaya Safe Zone,CAMP-00147,Batticaloa Relief Camp 147,7.700344,81.667091,422,80,13,133.0,6399.0,65.0,136.0,5.6,797.0,Good,Batticaloa DMC Coordination Centre,Low,High,Low,Low,Medium,No,,26,15,22,18,32,668,0.5295,0.4123
PF-RD-00148,Sabaragamuwa,Kegalle,Kegalle,SZ-0065,Kegalle Temple Hall Safe Zone,CAMP-00148,Kegalle Relief Camp 148,7.316912,80.314389,249,39,18,192.0,828.0,40.0,99.0,8.4,192.0,Good,Kegalle District Relief Warehouse,Medium,Medium,High,Low,Low,No,,15,9,13,14,36,651,1.0,0.4337
PF-RD-00149,Northern,Kilinochchi,Pachchilaipalli,SZ-0025,Pachchilaipalli Cooperative Hall Safe Zone,CAMP-00149,Pachchilaipalli Relief Camp 149,9.392176,80.380855,85,21,4,81.0,1263.0,4.0,31.0,7.7,95.0,Good,Kilinochchi District Secretariat Stores,Low,Low,Low,High,Low,No,,6,3,5,4,29,656,0.8947,0.5059
PF-RD-00150,Northern,Mannar,Musali,SZ-0026,Musali Primary School Safe Zone,CAMP-00150,Musali Relief Camp 150,9.030872,79.827475,383,68,35,84.0,2339.0,50.0,124.0,8.2,758.0,Good,Mannar District Relief Warehouse,Medium,High,High,Medium,Medium,No,,23,14,20,24,38,653,0.5053,0.4804
PF-RD-00151,Northern,Kilinochchi,Pachchilaipalli,SZ-0025,Pachchilaipalli Cooperative Hall Safe Zone,CAMP-00151,Pachchilaipalli Relief Camp 151,9.381254,80.368488,78,11,7,50.0,1093.0,8.0,24.0,1.8,90.0,Good,Kilinochchi District Secretariat Stores,Low,Medium,Low,Medium,Medium,No,,5,3,4,5,28,690,0.8667,0.4487
PF-RD-00152,Western,Gampaha,Negombo,SZ-0005,Negombo Training Centre Safe Zone,CAMP-00152,Negombo Relief Camp 152,7.129023,80.014962,495,62,68,344.0,3434.0,51.0,185.0,3.8,383.0,Limited,Gampaha District Secretariat Stores,Medium,Medium,Medium,Medium,Medium,No,,30,18,25,39,50,339,1.0,0.4889
PF-RD-00153,Southern,Matara,Akuressa,SZ-0017,Akuressa Divisional Secretariat Hall Safe Zone,CAMP-00153,Akuressa Relief Camp 153,5.969843,80.53688,335,120,39,149.0,3392.0,15.0,53.0,6.3,358.0,Good,Matara District Relief Warehouse,High,High,Medium,High,High,No,,21,12,17,24,33,664,0.9358,0.6955
